Id	Remarks	Name	ShowName	Level	NpcType	NpcFigure	Portrait	Scale	ParticleScale	CauseStiff	AcceptStiff	AcceptStiffEffect	AddHpMax	AddEpMax	AddAd	AddADp	AddMDp	AddCri	AddPow	AddBackHitPow	AddCrackPow	AddHpRecover	AddEpRecover	AddSpd	AddWalkSpd	AddFireDam	AddFireErd	AddIceDam	AddIceErd	AddPoisonDam	AddPoisonErd	AddWeight	AddRps	AddAttackRange	SuperArmor	ViewRange	GohomeRange	ReleaseTime	IsRange	SkillList	DeadSkill	CanMove	CanHitMove	CanRotate	Model	ActionId	BornEffect	BornEffectTime	BornAnimTime	BornEffect	MeetEnemyImpact	MeetEnemyStayTime	MeetEnemyWalkTime	TauntSound	HitSound	IsAttachControler	AttachNodeName	CanBomb	Cross2StandTime	Cross2RunTime	DeadAnimTime	AvoidanceRadius	ShapeType	ShapeParamNum	ShapeParamName0	ShapeParam0	ShapeParamName1	ShapeParam1	ShapeParamName2	ShapeParam2	ShapeParamName3	ShapeParam3	ShapeParamName4	ShapeParam4	ShapeParamName5	ShapeParam5	ShapeParamName6	ShapeParam6	ShapeParamName7	ShapeParam7
106704	Ð¡ÊóÈË	Ð¡ÊóÈË		49	0	0	G1053			FALSE	TRUE		3750800	10000	58200	12250	12250	5	190	155	155	0	0	345	112	0	49000	0	49000	0	49000	0	50	200	FALSE	30	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
106705	´óÊóÈË¾«Ó¢£¨BOSS£©	´óÊóÈË		49	0	1	G1053	1.8		TRUE	TRUE		46006400	10000	156400	24500	24500	5	190	155	155	0	0	345	112	0	49000	0	49000	0	49000	0	50	600	FALSE	30	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾çÇé¹Ø6-8																																																																																
106801	¿ó¹¤³úÍ·	¿ó¹¤ÍÚ¾òÕß		50	0	0	G2031			TRUE	TRUE		7912100	10000	73900	12500	12500	5	190	155	155	0	0	345	112	0	50000	0	50000	0	50000	0	50	600	FALSE	7	1000	400	TRUE	310303|310304		TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_HoeMiner_01	2031	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
106802	¿ó¹¤Ë®¾§±¬ÆÆÕß	¿ó¹¤±¬ÆÆÕß		50	0	0	G2032			TRUE	TRUE		5274800	10000	94900	12500	12500	5	190	155	155	0	0	345	112	0	50000	0	50000	0	50000	0	50	600	FALSE	7	1000	400	TRUE	310301	310305	TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_BombMiner_01	2032	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
106803	¹öµØÀÏÊó	¹öµØÊóÈË		50	0	1	G1051	1		TRUE	TRUE		6593400	10000	85300	12500	12500	5	190	155	155	0	0	345	112	0	50000	0	50000	0	50000	0	50	600	FALSE	30	1000	400	TRUE	300501|300502|300505		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_BurrowMouse_01	1051	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
106804	Ð¡ÊóÈË	Ð¡ÊóÈË		50	0	0	G1053			FALSE	TRUE		4593400	10000	62300	12500	12500	5	190	155	155	0	0	345	112	0	50000	0	50000	0	50000	0	50	600	FALSE	30	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
106805	¹öµØÀÏÊó¾«Ó¢£¨BOSS£©	¹öµØ¾«Ó¢Êó		50	0	1	G1051	1.8		TRUE	TRUE		48747200	10000	160600	25000	25000	5	190	155	155	0	0	345	112	0	50000	0	50000	0	50000	0	50	600	FALSE	30	1000	400	TRUE	300501|300502|300505		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_BurrowMouse_01	1051	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾çÇé¹Ø6-9																																																																																
106901	¿ó¹¤³úÍ·	¿ó¹¤ÍÚ¾òÕß		50	0	0	G2031			TRUE	TRUE		7912100	10000	73900	12500	12500	5	190	155	155	0	0	345	112	0	50000	0	50000	0	50000	0	50	600	FALSE	10	1000	400	TRUE	310303|310304		TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_HoeMiner_01	2031	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
106902	¿ó¹¤Ë®¾§±¬ÆÆÕß	¿ó¹¤±¬ÆÆÕß		50	0	0	G2032			TRUE	TRUE		5274800	10000	94900	12500	12500	5	190	155	155	0	0	345	112	0	50000	0	50000	0	50000	0	50	600	FALSE	10	1000	400	TRUE	310301	310305	TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_BombMiner_01	2032	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
106903	ÎÁÒßÊóÈË	ÎÁÒßÊóÈË		50	0	0	G1052			FALSE	TRUE		6593400	10000	85300	12500	12500	5	190	155	155	0	0	345	112	0	50000	0	50000	0	50000	0	50	600	FALSE	10	1000	400	TRUE	300503	300506	TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
106904	Ð¡ÊóÈË	Ð¡ÊóÈË		50	0	0	G1053			FALSE	TRUE		4593400	10000	62300	12500	12500	5	190	155	155	0	0	345	112	0	50000	0	50000	0	50000	0	50	600	FALSE	10	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
106905	Ñ×ÊÞ	Ñ×ÊÞ		50	0	2	G5021	1.3		TRUE	FALSE		52747200	10000	170600	25000	25000	5	190	155	155	0	0	345	112	0	100000	0	50000	0	50000	0	50	600	FALSE	20	1000	400	TRUE	381001|381002|381003|381004|381006|381012		TRUE	TRUE	TRUE	Monster/Boss/5_IP_YanShou_01	5021						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾«Ó¢¹Ø¿¨¹ÖÎï																																																																																
#¾«Ó¢¹Ø1-1																																																																																
201101	¸«Í·²¼Â³·ò	¸ç²¼ÁÖ¸«ÊÖ		10	0	0	G1011	1		FALSE	TRUE		238000	10000	2000	2500	2500	5	150	105	105	0	0	300	100	0	7000	0	7000	0	7000	0	50	200	FALSE	7	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201102	ÖÀÃ¬²¼Â³·ò¡¾Î´Ê¹ÓÃ¡¿	¸ç²¼ÁÖÃ¬±ø		10	0	0	G1012	1		FALSE	TRUE		187200	10000	1900	2500	2500	5	150	105	105	0	0	300	100	0	7000	0	7000	0	7000	0	50	200	FALSE	10	1000	400	TRUE	300105		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201103	×Ý»ð²¼Â³·ò	¸ç²¼ÁÖ»ðÍ½		10	0	0	G1014	1		FALSE	TRUE		190400	10000	2400	2500	2500	5	150	105	105	0	0	300	100	0	7000	0	7000	0	7000	0	50	200	FALSE	10	1000	3000	TRUE	300106	300123	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201104	¸«Í·²¼Â³·ò¾«Ó¢¹Ö	¾«Ó¢¸«ÊÖ		10	0	1	G1011	1.8		FALSE	TRUE		833000	10000	3300	5000	5500	5	150	105	105	0	0	300	100	0	7000	0	7000	0	7000	0	50	200	FALSE	7	1000	400	TRUE	300126		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201105	²¼Â³·òBoss¡¾Î´Ê¹ÓÃ¡¿	¸ç²¼ÁÖÇõ³¤		10	0	1	G1013	1.8		TRUE	TRUE		989800	10000	4200	5500	5500	5	150	105	105	0	0	500	200	0	7000	0	7000	0	7000	0	50	200	FALSE	7	1000	400	TRUE	300101|300102		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾«Ó¢¹Ø1-2																																																																																
201201	¸«Í·²¼Â³·ò	¸ç²¼ÁÖ¸«ÊÖ		10	0	0	G1011	1		FALSE	TRUE		238000	10000	2500	2500	2500	5	150	105	105	0	0	300	100	0	7000	0	7000	0	7000	0	50	200	FALSE	7	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201202	ÖÀÃ¬²¼Â³·ò	¸ç²¼ÁÖÃ¬±ø		10	0	0	G1012	1		FALSE	TRUE		190400	10000	3000	2500	2500	5	150	105	105	0	0	300	100	0	7000	0	7000	0	7000	0	50	200	FALSE	10	1000	400	TRUE	300105		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201203	×Ý»ð²¼Â³·ò¡¾Î´Ê¹ÓÃ¡¿	¸ç²¼ÁÖ»ðÍ½		10	0	0	G1014	1		FALSE	TRUE		173200	10000	4600	2500	2500	5	150	105	105	0	0	300	100	0	7000	0	7000	0	7000	0	50	200	FALSE	10	1000	3000	TRUE	300106	300123	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201204	×Ý»ð²¼Â³·ò¾«Ó¢¹Ö	¾«Ó¢»ðÍ½		10	0	1	G1014	1.8		FALSE	TRUE		833000	10000	5200	5000	5500	5	150	105	105	0	0	450	150	0	7000	0	7000	0	7000	0	50	200	FALSE	10	1000	3000	TRUE	300124	300123	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201205	²¼Â³·òBoss¡¾Î´Ê¹ÓÃ¡¿	¸ç²¼ÁÖÇõ³¤		10	0	1	G1013	1.8		TRUE	TRUE		989800	10000	8400	5500	5500	5	150	105	105	0	0	500	200	0	7000	0	7000	0	7000	0	50	200	FALSE	7	1000	400	TRUE	300101|300102		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾«Ó¢¹Ø1-3																																																																																
201301	¸«Í·²¼Â³·ò	¸ç²¼ÁÖ¸«ÊÖ		11	0	0	G1011	1		FALSE	TRUE		287000	10000	2700	2750	2750	5	150	105	105	0	0	300	100	0	7700	0	7700	0	7700	0	50	200	FALSE	7	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201302	ÖÀÃ¬²¼Â³·ò	¸ç²¼ÁÖÃ¬±ø		11	0	0	G1012	1		FALSE	TRUE		229600	10000	3100	2750	2750	5	150	105	105	0	0	300	100	0	7700	0	7700	0	7700	0	50	200	FALSE	10	1000	400	TRUE	300105		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201303	×Ý»ð²¼Â³·ò	¸ç²¼ÁÖ»ðÍ½		11	0	0	G1014	1		FALSE	TRUE		209600	10000	3500	2750	2750	5	150	105	105	0	0	300	100	0	7700	0	7700	0	7700	0	50	200	FALSE	10	1000	3000	TRUE	300106	300123	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201304	²¼Â³·òBoss¡¾Î´Ê¹ÓÃ¡¿	¸ç²¼ÁÖÇõ³¤		11	0	1	G1013	1.8		TRUE	TRUE		989800	10000	8400	5500	5500	5	150	105	105	0	0	500	200	0	7700	0	7700	0	7700	0	50	200	FALSE	7	1000	400	TRUE	300101|300102		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201305	ÖÀÃ¬²¼Â³·ò¾«Ó¢¹Ö	¾«Ó¢Ã¬±ø		11	0	1	G1012	1.8		FALSE	TRUE		1004500	10000	6400	5500	5500	5	150	105	105	0	0	450	150	0	7700	0	7700	0	7700	0	50	200	FALSE	10	1000	400	TRUE	300125		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾«Ó¢¹Ø1-4																																																																																
201401	ÎÁÒßÊóÈË	ÎÁÒßÊóÈË		12	0	0	G1052	0.7		FALSE	TRUE		338800	10000	2800	3000	3000	5	150	105	105	0	0	345	112	0	8400	0	8400	0	8400	0	50	600	FALSE	10	1000	400	TRUE	300503	300506	TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201402	Ð¡ÊóÈË	Ð¡ÊóÈË		12	0	0	G1053	0.7		FALSE	TRUE		238800	10000	1800	3000	3000	5	150	105	105	0	0	345	112	0	8400	0	8400	0	8400	0	50	600	FALSE	30	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201403	ÖÀÃ¬²¼Â³·ò	¸ç²¼ÁÖÃ¬±ø		12	0	0	G1012	1		FALSE	TRUE		271100	10000	3900	3000	3000	5	150	105	105	0	0	300	100	0	8400	0	8400	0	8400	0	50	200	FALSE	10	1000	400	TRUE	300105		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201404	¸«Í·²¼Â³·ò¾«Ó¢¹Ö¡¾Î´Ê¹ÓÃ¡¿	¾«Ó¢¸«ÊÖ		12	0	1	G1011	1.8		TRUE	TRUE		718300	10000	8400	6000	6000	5	150	105	105	0	0	300	100	0	8400	0	8400	0	8400	0	50	200	FALSE	10	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201405	ÖÀÃ¬²¼Â³·ò¾«Ó¢¹Ö¡¾Î´Ê¹ÓÃ¡¿	¾«Ó¢Ã¬±ø		12	0	1	G1012	1.8		TRUE	TRUE		569700	10000	8400	6000	6000	5	150	105	105	0	0	450	150	0	8400	0	8400	0	8400	0	50	200	FALSE	10	1000	400	TRUE	300105		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201406	ÎÁÒßÊóÈË¾«Ó¢¡¾Î´Ê¹ÓÃ¡¿	ÎÁÒß¾«Ó¢Êó		12	0	0	G1052	2		FALSE	TRUE		1176000	10000	8400	6000	6000	5	150	105	105	0	0	345	112	0	8400	0	8400	0	8400	0	50	600	FALSE	15	1000	400	TRUE	300503	300506	TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201407	²¼Â³·ò¾«Ó¢	¸ç²¼ÁÖÇõ³¤		12	0	1	G1013	1.5		TRUE	TRUE		1185800	10000	7600	6000	6000	5	150	105	105	0	0	345	112	0	8400	0	8400	0	8400	0	50	600	FALSE	7	1000	400	TRUE	300101|300102		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾«Ó¢¹Ø1-5																																																																																
201501	Íõ¹ú¾ü³¤Ã¬±ø	Íõ¹ú³¤Ã¬±ø		13	0	0	G1033			TRUE	TRUE		386400	10000	3000	3250	3250	5	150	105	105	0	0	345	112	0	9100	0	9100	0	9100	0	50	600	FALSE	30	1000	400	TRUE	300306|300307		TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDArmyPike_01	1031	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201502	Íõ¹ú¾ü»ðÇ¹±ø	Íõ¹ú»ðÇ¹ÊÖ		13	0	0	G1033			TRUE	TRUE		309200	10000	4200	3250	3250	5	150	105	105	0	0	345	112	0	9100	0	9100	0	9100	0	50	600	FALSE	30	1000	400	TRUE	300302|300303		TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDMusketeer_01	1033	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201503	Íõ¹ú¾üö±µ¯Ç¹±ø	Íõ¹úÖØÇ¹±ø		13	0	0	G1034			TRUE	TRUE		386400	10000	3200	3250	3250	5	150	105	105	0	0	345	112	0	9100	0	9100	0	9100	0	50	600	FALSE	30	1000	400	TRUE	300301|300304|300305		TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDShotgun_01	1034	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201504	Òø¶Ü¾ü½£¶Ü±ø	Òø¶Ü½£±ø		13	0	1	G1044			TRUE	TRUE		1352400	10000	8800	6500	6500	5	150	105	105	0	0	250	112	0	9100	0	9100	0	9100	0	50	600	FALSE	30	1000	400	TRUE	300403|300404|300413		TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLancer_01	1045	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾«Ó¢¹Ø1-6																																																																																
201601	×Ý»ð²¼Â³·ò	¸ç²¼ÁÖ»ðÍ½		14	0	0	G1014	1		FALSE	TRUE		440200	10000	5500	3500	3500	5	150	105	105	0	0	300	100	0	9800	0	9800	0	9800	0	50	200	FALSE	7	1000	2000	TRUE	300106	300123	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201602	¸«Í·²¼Â³·ò¾«Ó¢¹Ö	¾«Ó¢¸«ÊÖ		14	0	1	G1011	1.8		TRUE	TRUE		1325700	10000	7800	7000	7000	5	150	105	105	0	0	300	100	0	9800	0	9800	0	9800	0	50	200	FALSE	7	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201603	Ä§»¯¿ñÕ½Ê¿BOSS	ÃÉ¶à		14	0	1	G5011			TRUE	TRUE		1925700	10000	10100	7000	7000	5	150	105	105	0	0	400	150	0	9800	0	9800	0	9800	0	50	600	FALSE	30	1000	400	TRUE	380101|380102|380103|380104|380105|380106		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_NiuTou_01	5011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾«Ó¢¹Ø1-7																																																																																
201701	Íõ¹ú¾ü»ðÇ¹±ø	Íõ¹ú»ðÇ¹ÊÖ		15	0		G1033	1		TRUE	TRUE		522000	10000	6000	3750	3750	5	150	105	105	0	0	345	112	0	10500	0	10500	0	10500	0	50	600	FALSE	15	1000	400	TRUE	300302|300303		TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDMusketeer_01	1033	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201702	Íõ¹ú¾üö±µ¯Ç¹±ø	Íõ¹úÖØÇ¹±ø		15	0		G1034	1		TRUE	TRUE		652400	10000	5700	3750	3750	5	150	105	105	0	0	345	112	0	10500	0	10500	0	10500	0	50	600	FALSE	15	1000	400	TRUE	300301|300304|300305		TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDShotgun_01	1034	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201703	Òø¶Ü¾ü¼¤¹âÇ¹±ø¡¾Î´Ê¹ÓÃ¡¿	Òø¶Ü¼¤¹â±ø		15	0		G1043	1		TRUE	TRUE		508800	10000	5100	3750	3750	5	150	105	105	0	0	250	112	0	10500	0	10500	0	10500	0	50	600	FALSE	25	1000	400	TRUE	300401|300402		TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01	1043	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
201704	Íõ¹ú¾ü»ðÇ¹±øBOSS£¨¿ìËÙÉä»÷£©¡¾Î´Ê¹ÓÃ¡¿	Íõ¹ú¿ìÇ¹ÊÖ		15	0	1	G1033	1.4		TRUE	TRUE		2401000	10000	10200	7500	7500	5	150	105	105	0	0	345	112	0	10500	0	10500	0	10500	0	50	600	FALSE	15	1000	400	TRUE	370301|300303		TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDMusketeer_01	1033	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02	30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
